src,dst,amount,timestamp,is_fraud,ring_id,pattern,txn_id
U000604,U001382,178.8,2025-03-16 15:13:00,0,,legit,T0004221
U000590,U001109,23.3,2025-03-16 16:04:00,0,,legit,T0004222
U000778,U000313,129.68,2025-03-16 16:04:00,0,,legit,T0004223
U001445,U001302,416.22,2025-03-16 16:24:00,0,,legit,T0004224
U000573,U001767,307.24,2025-03-16 16:36:00,0,,legit,T0004225
U000339,U000289,778.87,2025-03-16 16:43:00,0,,legit,T0004226
S002486,U001561,390.46,2025-03-16 17:22:00,0,,legit_by_fraud_acct,T0004227
U001210,U001120,265.9,2025-03-16 17:48:00,0,,legit,T0004228
U001927,U000067,339.62,2025-03-16 18:12:00,0,,legit,T0004229
U001210,U001218,278.22,2025-03-16 18:36:00,0,,legit,T0004230
U000605,U000970,163.75,2025-03-16 18:42:00,0,,legit,T0004231
U001406,U000987,2866.72,2025-03-16 18:53:00,0,,legit,T0004232
U000408,U000532,113.19,2025-03-16 19:13:00,0,,legit,T0004233
U001568,U000881,34.43,2025-03-16 19:14:00,0,,legit,T0004234
U001071,U001979,365.62,2025-03-16 19:35:00,0,,legit,T0004235
U000893,U000778,659.84,2025-03-16 20:00:00,0,,legit_merchant_hub,T0004236
U000815,U000372,235.37,2025-03-16 20:02:00,0,,legit,T0004237
U001722,U000941,3714.74,2025-03-16 20:12:00,0,,legit,T0004238
U000355,U000240,36898.57,2025-03-16 20:15:00,0,,legit,T0004239
U000903,U001473,372.78,2025-03-16 20:26:00,0,,legit,T0004240
U001563,U000405,440.33,2025-03-16 20:27:00,0,,legit,T0004241
U001125,U000149,353.54,2025-03-16 21:04:00,0,,legit,T0004242
U000983,U000593,3864.86,2025-03-16 21:06:00,0,,legit,T0004243
U000429,U001278,481.16,2025-03-16 21:22:00,0,,legit,T0004244
U000474,U001792,391.13,2025-03-16 21:31:00,0,,legit,T0004245
U001203,U001975,36465.75,2025-03-16 21:32:00,0,,legit,T0004246
U001286,U001101,212.25,2025-03-16 21:58:00,0,,legit,T0004247
U000996,U000935,212.54,2025-03-16 22:05:00,0,,legit,T0004248
U001769,U001064,201.37,2025-03-16 22:41:00,0,,legit,T0004249
U001845,U001929,123.2,2025-03-16 23:14:00,0,,legit,T0004250
U000588,S002473,506.66,2025-03-16 23:21:00,0,,legit_by_fraud_acct,T0004251
U000105,U001344,261.16,2025-03-16 23:39:00,0,,legit,T0004252
U000771,U000509,143.67,2025-03-16 23:45:00,0,,legit,T0004253
U000132,U001637,175.93,2025-03-17 00:29:00,0,,legit,T0004254
U001157,U000210,103.89,2025-03-17 00:49:00,0,,legit,T0004255
U001179,U000778,1821.86,2025-03-17 01:00:00,0,,legit_merchant_hub,T0004256
U001843,U001158,221.05,2025-03-17 01:48:00,0,,legit,T0004257
U000667,F002246,158.56,2025-03-17 02:33:00,0,,legit_by_fraud_acct,T0004258
S002504,U000265,288.78,2025-03-17 03:07:00,0,,legit_by_fraud_acct,T0004259
U001143,U000370,215.01,2025-03-17 03:30:00,0,,legit,T0004260
U001789,U001083,392.21,2025-03-17 03:53:00,0,,legit,T0004261
U001503,U001410,154.09,2025-03-17 04:11:00,0,,legit,T0004262
U001474,U000855,434.72,2025-03-17 04:12:00,0,,legit,T0004263
U001749,U001096,277.59,2025-03-17 04:20:00,0,,legit,T0004264
U001755,U001496,264.02,2025-03-17 04:33:00,0,,legit,T0004265
U001820,U001069,44.01,2025-03-17 04:34:00,0,,legit,T0004266
U000900,U001378,334.77,2025-03-17 04:47:00,0,,legit,T0004267
U001025,U000306,2352.87,2025-03-17 04:56:00,0,,legit,T0004268
U001440,U000839,242.98,2025-03-17 05:02:00,0,,legit,T0004269
U000336,U000117,63.13,2025-03-17 05:39:00,0,,legit,T0004270
U000358,U000311,224.69,2025-03-17 05:48:00,0,,legit,T0004271
U001576,U001409,727.9,2025-03-17 06:43:00,0,,legit,T0004272
U001712,U001178,472.69,2025-03-17 07:21:00,0,,legit,T0004273
U000270,U001880,414.73,2025-03-17 07:24:00,0,,legit,T0004274
U000296,U001671,190.24,2025-03-17 07:31:00,0,,legit,T0004275
U000670,U001431,266.39,2025-03-17 07:51:00,0,,legit,T0004276
U000612,U000989,52.65,2025-03-17 08:13:00,0,,legit,T0004277
U000317,U000920,85.85,2025-03-17 08:34:00,0,,legit,T0004278
U001342,U001018,417.98,2025-03-17 08:58:00,0,,legit,T0004279
U000055,U000778,1148.0,2025-03-17 09:00:00,0,,legit_merchant_hub,T0004280
U001967,U001634,3080.71,2025-03-17 09:10:00,0,,legit,T0004281
U000555,U001881,4674.37,2025-03-17 09:16:00,0,,legit,T0004282
U001498,U000376,390.81,2025-03-17 09:17:00,0,,legit,T0004283
U001782,U001577,371.09,2025-03-17 09:53:00,0,,legit,T0004284
U001579,U001111,312.84,2025-03-17 10:36:00,0,,legit,T0004285
U001467,U000524,670.63,2025-03-17 11:01:00,0,,legit,T0004286
U001973,U000702,1379.56,2025-03-17 14:51:00,0,,legit,T0004287
U001769,U000810,270.22,2025-03-17 16:02:00,0,,legit,T0004288
U001180,U000430,209.68,2025-03-17 16:21:00,0,,legit,T0004289
U000156,U000762,4606.14,2025-03-17 16:42:00,0,,legit,T0004290
U001170,U000778,58.45,2025-03-17 18:00:00,0,,legit_merchant_hub,T0004291
U000438,U000075,288.74,2025-03-17 18:12:00,0,,legit,T0004292
U000788,U000212,158.0,2025-03-17 19:36:00,0,,legit,T0004293
U001201,U000839,81.96,2025-03-17 19:52:00,0,,legit,T0004294
U000340,U000865,334.31,2025-03-17 19:58:00,0,,legit,T0004295
U000571,U000164,2819.18,2025-03-17 20:38:00,0,,legit,T0004296
U000087,U000169,197.24,2025-03-17 20:58:00,0,,legit,T0004297
S002513,U001573,341.53,2025-03-17 21:46:00,0,,legit_by_fraud_acct,T0004298
U001693,U001274,249.02,2025-03-17 21:48:00,0,,legit,T0004299
U000540,U001569,178.54,2025-03-17 22:05:00,0,,legit,T0004300
U001745,U000451,396.76,2025-03-17 22:17:00,0,,legit,T0004301
U000532,U000701,370.61,2025-03-17 22:28:00,0,,legit,T0004302
U001267,U001388,240.02,2025-03-17 23:10:00,0,,legit,T0004303
U000185,U000178,3167.26,2025-03-17 23:25:00,0,,legit,T0004304
U000959,U000268,4992.9,2025-03-17 23:45:00,0,,legit,T0004305
U000340,U001421,3294.12,2025-03-18 00:02:00,0,,legit,T0004306
U000659,U000278,225.2,2025-03-18 00:04:00,0,,legit,T0004307
U001753,U000875,362.62,2025-03-18 00:04:00,0,,legit,T0004308
U000909,U000003,314.12,2025-03-18 00:29:00,0,,legit,T0004309
U001210,U001219,24071.9,2025-03-18 01:00:00,0,,legit,T0004310
U001136,U001057,1779.77,2025-03-18 01:28:00,0,,legit,T0004311
U001204,U000786,448.39,2025-03-18 02:03:00,0,,legit,T0004312
U001213,U000308,204.89,2025-03-18 03:21:00,0,,legit,T0004313
U001228,U000752,22.5,2025-03-18 03:38:00,0,,legit,T0004314
U000149,U000048,108.62,2025-03-18 03:39:00,0,,legit,T0004315
U000884,U001649,119.86,2025-03-18 04:02:00,0,,legit,T0004316
U001015,U001724,167.99,2025-03-18 04:11:00,0,,legit,T0004317
U000414,U000301,68.74,2025-03-18 04:47:00,0,,legit,T0004318
U000079,U000778,1023.97,2025-03-18 05:00:00,0,,legit_merchant_hub,T0004319
U000385,U000290,401.13,2025-03-18 06:08:00,0,,legit,T0004320
U001031,U001694,1372.3,2025-03-18 06:43:00,0,,legit,T0004321
U000422,U000873,361.46,2025-03-18 07:05:00,0,,legit,T0004322
U001690,U001934,42926.06,2025-03-18 07:39:00,0,,legit,T0004323
U001746,U000022,247.24,2025-03-18 08:13:00,0,,legit,T0004324
U001613,U001563,3730.87,2025-03-18 08:42:00,0,,legit,T0004325
U000100,U001386,86.84,2025-03-18 08:52:00,0,,legit,T0004326
U001025,U000818,371.35,2025-03-18 09:39:00,0,,legit,T0004327
U000460,U001928,17161.15,2025-03-18 09:45:00,0,,legit,T0004328
U001864,U000424,254.45,2025-03-18 09:50:00,0,,legit,T0004329
U000534,U000932,48.59,2025-03-18 09:52:00,0,,legit,T0004330
U001302,U000009,4552.55,2025-03-18 10:01:00,0,,legit,T0004331
U001429,U001223,307.66,2025-03-18 10:24:00,0,,legit,T0004332
U001716,U001235,222.29,2025-03-18 10:58:00,0,,legit,T0004333
S002416,S002425,2075.43,2025-03-18 11:02:00,1,SMURF_3,smurf_out,T0004334
S002416,S002420,3233.25,2025-03-18 11:03:00,1,SMURF_3,smurf_out,T0004335
S002416,S002418,6297.45,2025-03-18 11:09:00,1,SMURF_3,smurf_out,T0004336
S002416,S002424,9681.29,2025-03-18 11:09:00,1,SMURF_3,smurf_out,T0004337
S002416,S002426,4592.24,2025-03-18 11:10:00,1,SMURF_3,smurf_out,T0004338
S002416,S002428,2993.83,2025-03-18 11:20:00,1,SMURF_3,smurf_out,T0004339
S002416,S002421,9370.44,2025-03-18 11:23:00,1,SMURF_3,smurf_out,T0004340
S002416,S002427,3015.17,2025-03-18 11:27:00,1,SMURF_3,smurf_out,T0004341
S002416,S002422,2663.28,2025-03-18 11:27:00,1,SMURF_3,smurf_out,T0004342
S002416,S002423,7254.39,2025-03-18 11:27:00,1,SMURF_3,smurf_out,T0004343
S002416,S002429,2070.75,2025-03-18 11:28:00,1,SMURF_3,smurf_out,T0004344
S002418,S002417,6266.77,2025-03-18 11:28:00,1,SMURF_3,smurf_in,T0004345
S002416,S002419,2346.45,2025-03-18 11:29:00,1,SMURF_3,smurf_out,T0004346
U000255,U001036,187.93,2025-03-18 11:34:00,0,,legit,T0004347
U001427,F002062,90.49,2025-03-18 11:39:00,0,,legit_by_fraud_acct,T0004348
S002427,S002417,3003.71,2025-03-18 11:48:00,1,SMURF_3,smurf_in,T0004349
S002429,S002417,2059.24,2025-03-18 11:51:00,1,SMURF_3,smurf_in,T0004350
S002423,S002417,7168.27,2025-03-18 11:52:00,1,SMURF_3,smurf_in,T0004351
S002422,S002417,2656.9,2025-03-18 11:52:00,1,SMURF_3,smurf_in,T0004352
S002419,S002417,2340.36,2025-03-18 11:53:00,1,SMURF_3,smurf_in,T0004353
S002425,S002417,2018.48,2025-03-18 12:01:00,1,SMURF_3,smurf_in,T0004354
U001460,U000119,493.15,2025-03-18 12:06:00,0,,legit,T0004355
S002426,S002417,4582.69,2025-03-18 12:18:00,1,SMURF_3,smurf_in,T0004356
S002421,S002417,9266.8,2025-03-18 12:21:00,1,SMURF_3,smurf_in,T0004357
U001896,U000249,28.22,2025-03-18 12:30:00,0,,legit,T0004358
U001725,U001457,28.25,2025-03-18 12:39:00,0,,legit,T0004359
S002420,S002417,3151.05,2025-03-18 12:42:00,1,SMURF_3,smurf_in,T0004360
S002424,S002417,9557.49,2025-03-18 12:44:00,1,SMURF_3,smurf_in,T0004361
U001745,U001298,108.71,2025-03-18 12:52:00,0,,legit,T0004362
U001020,U000631,395.08,2025-03-18 13:01:00,0,,legit,T0004363
U001060,U000759,327.13,2025-03-18 13:06:00,0,,legit,T0004364
S002428,S002417,2970.87,2025-03-18 13:16:00,1,SMURF_3,smurf_in,T0004365
U001550,U001808,324.51,2025-03-18 14:11:00,0,,legit,T0004366
U001430,U001943,28.62,2025-03-18 15:26:00,0,,legit,T0004367
U001187,U001470,294.15,2025-03-18 15:26:00,0,,legit,T0004368
U001451,U001152,349.32,2025-03-18 15:52:00,0,,legit,T0004369
U000802,U001699,381.71,2025-03-18 16:20:00,0,,legit,T0004370
U001652,U000278,4280.79,2025-03-18 16:37:00,0,,legit,T0004371
U001414,U001118,2498.29,2025-03-18 17:42:00,0,,legit,T0004372
U001262,U001514,292.83,2025-03-18 18:21:00,0,,legit,T0004373
U001796,U000648,190.82,2025-03-18 18:50:00,0,,legit,T0004374
U001147,U000141,483.87,2025-03-18 18:57:00,0,,legit,T0004375
U000210,U001402,427.65,2025-03-18 19:13:00,0,,legit,T0004376
U001153,U000174,346.35,2025-03-18 19:25:00,0,,legit,T0004377
U001426,U001746,332.5,2025-03-18 19:36:00,0,,legit,T0004378
S002424,U001066,388.61,2025-03-18 19:46:00,0,,legit_by_fraud_acct,T0004379
U000914,U000664,1011.43,2025-03-18 20:02:00,0,,legit,T0004380
U000276,U001278,1114.03,2025-03-18 21:25:00,0,,legit,T0004381
U001802,U001558,377.01,2025-03-18 21:27:00,0,,legit,T0004382
U000412,U001650,32.54,2025-03-18 21:33:00,0,,legit,T0004383
U001096,U001489,165.11,2025-03-18 21:53:00,0,,legit,T0004384
U001739,U000461,4296.42,2025-03-18 22:09:00,0,,legit,T0004385
U000386,U000353,465.85,2025-03-18 22:11:00,0,,legit,T0004386
U000890,U001975,73.74,2025-03-18 22:25:00,0,,legit,T0004387
U000096,U000805,199.91,2025-03-18 22:29:00,0,,legit,T0004388
U000532,U000318,4762.19,2025-03-19 00:00:00,0,,legit,T0004389
U000276,U001823,267.71,2025-03-19 00:19:00,0,,legit,T0004390
U001118,U000890,304.67,2025-03-19 00:26:00,0,,legit,T0004391
U000739,U000367,360.83,2025-03-19 00:45:00,0,,legit,T0004392
U000404,U001804,240.02,2025-03-19 02:02:00,0,,legit,T0004393
U001661,U001152,315.83,2025-03-19 02:15:00,0,,legit,T0004394
U000656,U000485,407.45,2025-03-19 04:42:00,0,,legit,T0004395
U000771,U000089,439.81,2025-03-19 05:14:00,0,,legit,T0004396
U000935,U001731,433.54,2025-03-19 06:24:00,0,,legit,T0004397
U001734,U001348,122.62,2025-03-19 06:33:00,0,,legit,T0004398
U001698,U001947,39.73,2025-03-19 06:33:00,0,,legit,T0004399
U000883,U000978,152.57,2025-03-19 07:01:00,0,,legit,T0004400
U000285,U001297,227.52,2025-03-19 07:16:00,0,,legit,T0004401
U000287,U001259,418.1,2025-03-19 07:37:00,0,,legit,T0004402
U000035,U000569,362.92,2025-03-19 07:59:00,0,,legit,T0004403
U000525,U001764,142.16,2025-03-19 08:04:00,0,,legit,T0004404
U000900,U000815,4114.45,2025-03-19 09:29:00,0,,legit,T0004405
U001968,U000140,459.01,2025-03-19 09:50:00,0,,legit,T0004406
U000206,U000689,434.39,2025-03-19 10:08:00,0,,legit,T0004407
U001427,U001381,7217.61,2025-03-19 10:14:00,0,,legit,T0004408
U001672,U000238,382.41,2025-03-19 10:56:00,0,,legit,T0004409
U000724,U000778,1865.59,2025-03-19 11:00:00,0,,legit_merchant_hub,T0004410
U000538,U000966,206.86,2025-03-19 11:09:00,0,,legit,T0004411
U001815,U001214,149.37,2025-03-19 11:29:00,0,,legit,T0004412
U001142,U001189,130.6,2025-03-19 11:32:00,0,,legit,T0004413
U000976,U001363,168.46,2025-03-19 11:53:00,0,,legit,T0004414
U001561,U001348,925.06,2025-03-19 12:04:00,0,,legit,T0004415
U001269,U000780,3634.28,2025-03-19 12:42:00,0,,legit,T0004416
U001304,U001534,114.92,2025-03-19 13:25:00,0,,legit,T0004417
U000767,U000426,2604.99,2025-03-19 13:39:00,0,,legit,T0004418
U001870,U001391,467.65,2025-03-19 13:45:00,0,,legit,T0004419
U001178,U000225,151.55,2025-03-19 13:55:00,0,,legit,T0004420
U001648,U000110,221.79,2025-03-19 14:41:00,0,,legit,T0004421
U000593,U001314,31226.31,2025-03-19 15:15:00,0,,legit,T0004422
U001360,U000333,294.57,2025-03-19 15:18:00,0,,legit,T0004423
U000294,U000425,481.76,2025-03-19 15:55:00,0,,legit,T0004424
U001795,U001362,77.92,2025-03-19 16:06:00,0,,legit,T0004425
U001596,U000000,26.93,2025-03-19 17:17:00,0,,legit,T0004426
U001330,U000145,1229.83,2025-03-19 17:29:00,0,,legit,T0004427
U001024,U000092,254.28,2025-03-19 17:49:00,0,,legit,T0004428
U001004,U000086,1171.71,2025-03-19 18:19:00,0,,legit,T0004429
U001444,U001355,454.71,2025-03-19 20:10:00,0,,legit,T0004430
U000441,U000519,484.64,2025-03-19 21:18:00,0,,legit,T0004431
U001695,U000722,381.17,2025-03-19 22:21:00,0,,legit,T0004432
U000959,U001410,173.78,2025-03-19 22:25:00,0,,legit,T0004433
U000812,U001000,143.81,2025-03-19 22:38:00,0,,legit,T0004434
U000494,U001704,101.5,2025-03-19 23:27:00,0,,legit,T0004435
U001267,U000702,120.27,2025-03-19 23:30:00,0,,legit,T0004436
U001154,U001606,1024.62,2025-03-19 23:39:00,0,,legit,T0004437
L002318,U001384,658.48,2025-03-20 00:15:00,0,,legit_by_fraud_acct,T0004438
U001128,U000239,50.69,2025-03-20 00:25:00,0,,legit,T0004439
U000108,U001000,1964.61,2025-03-20 00:27:00,0,,legit,T0004440
U001465,U000753,53.01,2025-03-20 00:41:00,0,,legit,T0004441
U000669,U000787,344.77,2025-03-20 00:51:00,0,,legit,T0004442
U001079,U001366,124.52,2025-03-20 01:14:00,0,,legit,T0004443
U001511,U001489,270.82,2025-03-20 03:13:00,0,,legit,T0004444
U001409,U000134,142.29,2025-03-20 03:21:00,0,,legit,T0004445
U001295,U000102,230.51,2025-03-20 03:29:00,0,,legit,T0004446
U001117,S002362,627.11,2025-03-20 04:25:00,0,,legit_by_fraud_acct,T0004447
U001174,U000971,381.69,2025-03-20 04:41:00,0,,legit,T0004448
U000797,U000633,420.01,2025-03-20 04:53:00,0,,legit,T0004449
U000982,U001370,470.69,2025-03-20 05:45:00,0,,legit,T0004450
U001939,U000174,436.07,2025-03-20 06:47:00,0,,legit,T0004451
U000391,U000713,12431.69,2025-03-20 06:52:00,0,,legit,T0004452
U001703,U001652,348.56,2025-03-20 07:03:00,0,,legit,T0004453
U000655,U001138,2016.69,2025-03-20 08:26:00,0,,legit,T0004454
U000448,U000911,456.54,2025-03-20 08:49:00,0,,legit,T0004455
U000227,U000211,952.81,2025-03-20 08:51:00,0,,legit_incidental_return,T0004456
U001193,U000778,504.19,2025-03-20 10:00:00,0,,legit_merchant_hub,T0004457
U001602,U001951,240.53,2025-03-20 10:14:00,0,,legit,T0004458
S002394,U001451,169.89,2025-03-20 10:29:00,0,,legit_by_fraud_acct,T0004459
U000048,U001562,258.43,2025-03-20 10:51:00,0,,legit,T0004460
U000183,U000904,2159.26,2025-03-20 11:26:00,0,,legit,T0004461
U000319,U001641,160.13,2025-03-20 11:40:00,0,,legit,T0004462
U001728,U000236,207.32,2025-03-20 12:30:00,0,,legit,T0004463
U001018,U000417,287.81,2025-03-20 12:40:00,0,,legit,T0004464
U001757,U000178,276.33,2025-03-20 13:49:00,0,,legit,T0004465
U000962,U000772,350.96,2025-03-20 13:50:00,0,,legit,T0004466
U000457,U001524,288.02,2025-03-20 13:50:00,0,,legit,T0004467
U000354,U000778,245.27,2025-03-20 14:00:00,0,,legit_merchant_hub,T0004468
U000425,U000925,310.27,2025-03-20 14:16:00,0,,legit,T0004469
S002511,U001742,67.65,2025-03-20 15:25:00,0,,legit_by_fraud_acct,T0004470
U000156,U000638,399.57,2025-03-20 15:28:00,0,,legit,T0004471
U001162,U001298,3597.84,2025-03-20 15:45:00,0,,legit,T0004472
U001960,U000078,3242.6,2025-03-20 16:22:00,0,,legit,T0004473
U001327,U000233,696.94,2025-03-20 16:27:00,0,,legit,T0004474
U000618,U001836,334.26,2025-03-20 16:52:00,0,,legit,T0004475
U001205,U000878,1660.49,2025-03-20 18:39:00,0,,legit,T0004476
U000336,U001405,216.06,2025-03-20 18:41:00,0,,legit,T0004477
U001491,U001793,247.26,2025-03-20 18:52:00,0,,legit,T0004478
U001828,U001611,1836.37,2025-03-20 19:04:00,0,,legit,T0004479
U001684,U001700,2823.59,2025-03-20 19:16:00,0,,legit,T0004480
U000339,U001623,368.96,2025-03-20 19:47:00,0,,legit,T0004481
U001004,U000026,372.27,2025-03-20 20:10:00,0,,legit,T0004482
U001485,U000094,1696.91,2025-03-20 20:11:00,0,,legit,T0004483
U000445,U001890,1628.29,2025-03-20 20:32:00,0,,legit,T0004484
U000786,U001002,27801.1,2025-03-20 20:37:00,0,,legit,T0004485
U000112,U000853,218.82,2025-03-20 21:05:00,0,,legit,T0004486
U001461,U000596,619.05,2025-03-20 22:10:00,0,,legit,T0004487
U000834,U001075,2347.22,2025-03-20 22:40:00,0,,legit,T0004488
U001648,U001931,70.41,2025-03-20 22:45:00,0,,legit,T0004489
U001602,U001539,270.36,2025-03-20 22:54:00,0,,legit,T0004490
U000783,U001200,262.05,2025-03-20 23:26:00,0,,legit,T0004491
U000222,U001500,304.54,2025-03-20 23:48:00,0,,legit,T0004492
U001194,U000556,468.41,2025-03-20 23:52:00,0,,legit,T0004493
U000853,U001195,412.99,2025-03-20 23:55:00,0,,legit,T0004494
U001193,U001396,378.52,2025-03-21 00:08:00,0,,legit,T0004495
U000190,U001932,309.21,2025-03-21 00:22:00,0,,legit,T0004496
U001349,U001526,4175.57,2025-03-21 00:36:00,0,,legit,T0004497
U001511,U000271,21402.54,2025-03-21 01:24:00,0,,legit,T0004498
U000679,U001969,857.41,2025-03-21 01:42:00,0,,legit,T0004499
U000921,U001891,269.82,2025-03-21 02:26:00,0,,legit,T0004500
U000336,U000674,3917.69,2025-03-21 02:40:00,0,,legit,T0004501
U000637,U000653,80.36,2025-03-21 03:34:00,0,,legit,T0004502
U001554,U001174,419.87,2025-03-21 04:01:00,0,,legit,T0004503
U000138,S002419,457.12,2025-03-21 04:11:00,0,,legit_by_fraud_acct,T0004504
U000593,U000778,270.56,2025-03-21 05:00:00,0,,legit_merchant_hub,T0004505
U000037,U000742,8697.73,2025-03-21 05:13:00,0,,legit,T0004506
U001236,U000958,43181.41,2025-03-21 05:31:00,0,,legit,T0004507
U000618,U001222,485.9,2025-03-21 05:36:00,0,,legit,T0004508
U000701,U000460,20.95,2025-03-21 06:14:00,0,,legit,T0004509
U001733,U000013,117.62,2025-03-21 07:50:00,0,,legit,T0004510
U001638,M002098,501.61,2025-03-21 08:07:00,0,,legit_by_fraud_acct,T0004511
U001702,U001240,897.25,2025-03-21 10:27:00,0,,legit,T0004512
U001679,U001618,487.62,2025-03-21 10:27:00,0,,legit,T0004513
U001079,U000998,496.29,2025-03-21 10:43:00,0,,legit,T0004514
U001344,U000970,340.51,2025-03-21 12:08:00,0,,legit,T0004515
U001251,U001024,378.39,2025-03-21 12:39:00,0,,legit,T0004516
U000411,U001460,878.63,2025-03-21 12:42:00,0,,legit,T0004517
U001782,U000421,89.24,2025-03-21 13:52:00,0,,legit,T0004518
U000399,U000644,106.05,2025-03-21 13:55:00,0,,legit,T0004519
U000444,U000977,9458.46,2025-03-21 14:20:00,0,,legit,T0004520
U000678,U000396,32910.35,2025-03-21 16:10:00,0,,legit,T0004521
U001203,U001630,3028.79,2025-03-21 16:17:00,0,,legit,T0004522
U000971,U000727,3942.69,2025-03-21 16:20:00,0,,legit,T0004523
U001226,U000655,171.26,2025-03-21 16:44:00,0,,legit,T0004524
U001630,U001580,179.59,2025-03-21 17:41:00,0,,legit,T0004525
U001032,U001175,424.49,2025-03-21 17:45:00,0,,legit,T0004526
U000030,U000292,333.27,2025-03-21 17:55:00,0,,legit,T0004527
U001177,U001923,404.9,2025-03-21 18:12:00,0,,legit,T0004528
U001641,U000322,643.19,2025-03-21 18:23:00,0,,legit,T0004529
U001024,U001817,116.73,2025-03-21 18:39:00,0,,legit,T0004530
U000763,U001190,237.79,2025-03-21 18:52:00,0,,legit,T0004531
U000118,U000156,413.83,2025-03-21 19:04:00,0,,legit,T0004532
U001508,U000778,792.26,2025-03-21 20:00:00,0,,legit_merchant_hub,T0004533
U000079,U000655,4702.63,2025-03-21 20:08:00,0,,legit,T0004534
U000436,U001525,356.22,2025-03-21 20:22:00,0,,legit,T0004535
U000615,U001038,194.47,2025-03-21 21:26:00,0,,legit,T0004536
U001651,U001887,265.2,2025-03-21 21:38:00,0,,legit,T0004537
U000693,U001291,3182.44,2025-03-21 21:39:00,0,,legit,T0004538
U000125,U000778,907.13,2025-03-21 22:00:00,0,,legit_merchant_hub,T0004539
U000491,U001483,390.69,2025-03-21 22:05:00,0,,legit,T0004540
U000882,U000275,343.22,2025-03-21 22:24:00,0,,legit,T0004541
U001758,U000641,372.31,2025-03-21 22:29:00,0,,legit,T0004542
U001632,U000778,1453.34,2025-03-22 00:00:00,0,,legit_merchant_hub,T0004543
U000454,U000439,1712.48,2025-03-22 00:49:00,0,,legit,T0004544
U000124,U001531,365.78,2025-03-22 01:03:00,0,,legit,T0004545
U000533,U000239,318.72,2025-03-22 01:08:00,0,,legit,T0004546
U001249,U001129,262.71,2025-03-22 02:28:00,0,,legit,T0004547
U001136,U000915,444.42,2025-03-22 03:02:00,0,,legit,T0004548
U000587,U000699,23270.56,2025-03-22 03:05:00,0,,legit,T0004549
U001376,U000274,191.09,2025-03-22 03:15:00,0,,legit,T0004550
U001459,U001759,69.65,2025-03-22 03:25:00,0,,legit,T0004551
U000687,U001045,444.91,2025-03-22 03:29:00,0,,legit,T0004552
U000060,U001691,183.55,2025-03-22 06:20:00,0,,legit,T0004553
U001183,U001476,78.61,2025-03-22 06:48:00,0,,legit,T0004554
U001568,U001791,145.72,2025-03-22 06:50:00,0,,legit,T0004555
S002471,U001774,115.27,2025-03-22 07:06:00,0,,legit_by_fraud_acct,T0004556
U001371,U001466,429.18,2025-03-22 07:16:00,0,,legit,T0004557
U001537,U001666,2599.53,2025-03-22 07:57:00,0,,legit,T0004558
U001157,U001070,17.05,2025-03-22 08:13:00,0,,legit,T0004559
U001990,U001208,3490.88,2025-03-22 08:40:00,0,,legit,T0004560
U000480,U000888,3479.96,2025-03-22 09:57:00,0,,legit,T0004561
U000250,U001583,122.94,2025-03-22 10:53:00,0,,legit,T0004562
U001789,U000623,180.75,2025-03-22 11:00:00,0,,legit,T0004563
U000365,U000975,154.46,2025-03-22 11:13:00,0,,legit,T0004564
U000209,U000211,158.19,2025-03-22 11:56:00,0,,legit,T0004565
U000065,U001648,266.14,2025-03-22 12:17:00,0,,legit,T0004566
U001614,U000086,19.88,2025-03-22 12:30:00,0,,legit,T0004567
U000779,U001474,3905.55,2025-03-22 12:39:00,0,,legit,T0004568
S002430,S002441,5379.84,2025-03-22 12:42:00,1,SMURF_4,smurf_out,T0004569
S002430,S002436,2310.96,2025-03-22 12:43:00,1,SMURF_4,smurf_out,T0004570
U000597,U000534,1495.57,2025-03-22 12:44:00,0,,legit,T0004571
S002430,S002438,4100.81,2025-03-22 12:44:00,1,SMURF_4,smurf_out,T0004572
S002430,S002435,9320.98,2025-03-22 12:48:00,1,SMURF_4,smurf_out,T0004573
S002430,S002437,3878.29,2025-03-22 12:50:00,1,SMURF_4,smurf_out,T0004574
S002430,S002445,8407.59,2025-03-22 12:51:00,1,SMURF_4,smurf_out,T0004575
S002430,S002433,7716.35,2025-03-22 12:51:00,1,SMURF_4,smurf_out,T0004576
S002430,S002443,9589.9,2025-03-22 12:52:00,1,SMURF_4,smurf_out,T0004577
S002430,S002440,2279.7,2025-03-22 12:59:00,1,SMURF_4,smurf_out,T0004578
S002430,S002434,7090.47,2025-03-22 12:59:00,1,SMURF_4,smurf_out,T0004579
U000416,U000759,286.4,2025-03-22 13:02:00,0,,legit,T0004580
S002430,S002432,6845.31,2025-03-22 13:03:00,1,SMURF_4,smurf_out,T0004581
S002430,S002442,8509.12,2025-03-22 13:04:00,1,SMURF_4,smurf_out,T0004582
S002430,S002444,2163.94,2025-03-22 13:09:00,1,SMURF_4,smurf_out,T0004583
U000746,U001654,109.96,2025-03-22 13:10:00,0,,legit,T0004584
S002437,S002431,3784.98,2025-03-22 13:11:00,1,SMURF_4,smurf_in,T0004585
S002430,S002439,3088.51,2025-03-22 13:12:00,1,SMURF_4,smurf_out,T0004586
U001494,U000194,121.36,2025-03-22 13:20:00,0,,legit,T0004587
S002436,S002431,2259.79,2025-03-22 13:21:00,1,SMURF_4,smurf_in,T0004588
