node,in_degree,out_degree,degree_ratio,total_in_amount,total_out_amount,net_flow,flow_ratio,avg_in_amount,avg_out_amount,std_in_amount,std_out_amount,pagerank,betweenness,clustering_coeff,in_cycle,cycle_length,community_id,community_size,community_fraud_density,burst_in_2h,burst_out_2h,same_day_pass_through,fan_in_score,fan_out_score,is_fraud_node,predicted_fraud,fraud_probability,flag_cycle_ring,flag_fan_mule,flag_burst_passthrough,flag_risky_community,rule_based_risk_score,rule_based_flag,sample_pattern
U000090,1,8,0.2222222222222222,192.53,59853.369999999995,-59660.84,0.0032333478741819522,192.53,7481.671249999999,0.0,15724.40522338638,7.229805973729129e-05,0.0006478316354068546,0.027777777777777776,1,5,2,48,0.0,0,1,1,0.125,8.0,0,0,0.012316778606470196,1,0,0,0,1,0,legit
U000123,5,2,2.0,981.34,728.35,252.99,1.3468705011311441,196.268,364.175,132.1620925076476,128.185,0.00010579810285831634,0.0008622376675557775,0.047619047619047616,1,5,65,21,0.0,1,1,2,2.5,0.4,0,0,0.003925306508249629,1,0,0,0,1,0,legit
U001451,6,4,1.4,58400.25,1148.46,57251.79,50.80755311189602,9733.374999999998,287.11499999999995,17547.919728718793,132.61140722049515,0.0016262169672524274,0.005242486101899758,0.0,1,5,2,48,0.0,1,1,4,1.5,0.6666666666666666,0,0,1.7990615243333162e-07,1,0,0,0,1,0,legit
U000318,6,4,1.4,10118.85,1053.2,9065.65,9.599554164295201,1686.4749999999997,263.3,1846.3194615121004,142.58426683894686,0.0006371260490778989,0.0012341807506971473,0.0,1,5,28,37,0.0,1,1,4,1.5,0.6666666666666666,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001593,5,3,1.5,1172.45,49169.08,-47996.630000000005,0.023865122855199747,234.49,16389.693333333333,157.79020666695382,21060.13049737558,0.00017463543543923195,0.0007717688762970858,0.0,1,5,47,29,0.0,1,1,3,1.6666666666666667,0.6,0,0,0.0008550100307433857,1,0,0,0,1,0,legit
U000518,1,7,0.25,221.96,40653.44,-40431.48,0.005484271828612078,221.96,5807.634285714286,0.0,11699.082528637946,9.860696715250654e-05,0.0006358915380424422,0.0,0,0,16,27,0.0,0,1,1,0.14285714285714285,7.0,0,0,0.005292037566067183,0,0,0,0,0,0,legit
U001812,6,3,1.75,14555.66,1807.91,12747.75,8.047199694843856,2425.943333333333,602.6366666666667,3596.91553465682,802.1020756459588,0.00032246158754576314,0.001600819968670107,0.0,1,5,59,43,0.0,1,1,3,2.0,0.5,0,0,3.415550394729747e-07,1,0,0,0,1,0,legit
U001089,3,4,0.8,5422.73,899.55,4523.179999999999,6.022686136250069,1807.5766666666666,224.8875,1238.5116401372882,134.5420016899927,0.00011538987362367705,0.0005602766481940317,0.0,1,5,16,27,0.0,1,1,3,0.75,1.3333333333333333,0,0,0.0010682694254988032,1,0,0,0,1,0,legit
U000741,7,3,2.0,35621.58,40459.71,-4838.129999999997,0.8804239965141493,5088.7971428571445,13486.57,11966.643874345908,18679.19254651728,0.00023018052736325118,0.0033882505125499883,0.0,1,6,16,27,0.0,1,1,3,2.3333333333333335,0.42857142857142855,0,0,0.001955929234755441,1,0,0,0,1,0,legit
U000662,1,2,0.6666666666666666,44.82,256.68,-211.86,0.1778174479975163,44.82,128.34,0.0,74.56,7.126278698120493e-05,8.479844153337656e-05,0.0,0,0,6,35,0.0,0,1,1,0.5,2.0,0,0,0.016038798437334714,0,0,0,0,0,0,legit
U001636,5,9,0.6,5225.860000000001,62794.29,-57568.43,0.08323649751438365,1045.172,6977.143333333333,1272.7109261635183,14976.383033514989,0.00037993828110573615,0.00220569907424708,0.0,1,4,60,33,0.0,1,1,5,0.5555555555555556,1.8,0,0,2.183203307071731e-07,1,0,0,0,1,0,legit
U001582,5,5,1.0,6413.05,5382.37,1030.6800000000003,1.1914562811027294,1282.6100000000001,1076.4739999999997,1385.1018707806295,1064.5256631307673,0.00016893651516369147,0.0016016525324614673,0.0,1,5,55,48,0.0,1,1,5,1.0,1.0,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001419,3,2,1.3333333333333333,657.16,5132.84,-4475.68,0.12820033347357923,219.0533333333333,2566.42,139.774121670962,371.25,0.00020889484525919846,0.0007332631712397899,0.0,1,6,36,31,0.0,1,1,2,1.5,0.6666666666666666,0,0,0.002570376213941554,1,0,0,0,1,0,legit
U000728,2,5,0.5,273.78,6827.65,-6553.87,0.04023928594963865,136.89,1365.5300000000002,59.89,1916.2631161716806,9.540391969174662e-05,0.00025718303428485877,0.0,1,5,56,31,0.0,1,1,2,0.4,2.5,0,0,0.002838593350632504,1,0,0,0,1,0,legit
U001835,1,3,0.5,75.62,9187.48,-9111.859999999999,0.008338702375148012,75.62,3062.4933333333333,0.0,1199.0199061270368,9.330718252797512e-05,0.00024405312021016782,0.0,1,6,6,35,0.0,0,1,1,0.3333333333333333,3.0,0,0,0.08795090129473511,1,0,0,0,1,0,legit
U001126,6,3,1.75,1854.69,6639.78,-4785.09,0.2794385599282012,309.115,2213.26,154.49605547823327,1508.2706178269204,0.00027028233407653515,0.001339668788690285,0.0,1,5,28,37,0.0,1,1,3,2.0,0.5,0,0,2.636716824164247e-07,1,0,0,0,1,0,legit
U000676,6,5,1.1666666666666667,13140.54,1581.3400000000001,11559.2,8.30513037653096,2190.09,316.26800000000003,2092.240244873104,220.53973060652817,0.0006719231092197806,0.002887026943013994,0.0,1,5,57,36,0.0,1,1,4,1.2,0.8333333333333334,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U000836,4,8,0.5555555555555556,47654.08,6409.22,41244.86,7.4342347064531324,11913.520000000002,801.1525000000001,20025.649083958553,1242.1566881612603,0.000608729776497561,0.0010660759260070086,0.0,1,2,4,22,0.0,1,1,4,0.5,2.0,0,0,1.9049655964012999e-07,1,0,0,0,1,0,legit
S002379,2,3,0.75,8737.289999999999,9050.15,-312.8600000000006,0.9654342265899912,4368.6449999999995,3016.7166666666667,4137.344999999999,3875.758881615602,0.0010733784817929105,0.0002741231388475072,0.0,1,6,53,27,0.9615384615384616,1,1,2,0.6666666666666666,1.5,1,1,0.9193872833234356,1,0,0,1,2,1,legit_by_fraud_acct
U000986,6,6,1.0,4215.6,4628.68,-413.0799999999999,0.9107756907604846,702.6,771.4466666666666,1013.4576902696367,1143.8020510074673,0.0007090370750753718,0.0031482284253166806,0.0,1,5,56,31,0.0,1,1,6,1.0,1.0,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U000996,5,6,0.8571428571428571,24648.53,13099.86,11548.669999999998,1.8815199918173309,4929.705999999999,2183.31,8137.002529267395,1908.4216465096665,0.0004196043785946416,0.0027665429688198072,0.0,1,5,61,32,0.0,1,1,5,0.8333333333333334,1.2,0,0,1.7193586760384318e-07,1,0,0,0,1,0,legit
U001223,3,4,0.8,3890.35,5819.78,-1929.4299999999998,0.6685272420534705,1296.7833333333333,1454.945,725.6666955902613,1217.2758625204888,0.00041511269410304645,0.0017731532736826314,0.0,1,6,45,54,0.0,1,1,3,0.75,1.3333333333333333,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U000364,5,4,1.2,2020.81,1614.43,406.3799999999999,1.251561503748228,404.162,403.6075,319.6975104313451,85.26326359429363,0.000493651822183273,0.002536213499027159,0.027777777777777776,1,4,45,54,0.0,1,1,4,1.25,0.8,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001862,6,6,1.0,5351.86,3969.84,1382.0199999999995,1.3480422278409605,891.9766666666666,661.64,1265.9668988124804,792.9291199302327,0.00011813005555993728,0.0031670111246672374,0.0,1,5,44,41,0.0,1,1,6,1.0,1.0,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001907,2,5,0.5,3570.73,920.43,2650.3,3.876290114278893,1785.365,184.086,1669.885,121.55367170102267,7.824834487953338e-05,0.0005042671319708868,0.0,0,0,63,35,0.0,1,1,2,0.4,2.5,0,0,0.008556252295545762,0,0,0,0,0,0,legit
U000834,7,6,1.1428571428571428,5631.08,8759.15,-3128.0699999999997,0.6429204979366792,804.4399999999999,1459.8583333333333,1194.473493361346,1675.3732406085583,0.00017828358157324377,0.0010600363691462254,0.0,1,5,33,49,0.0,1,1,6,1.1666666666666667,0.8571428571428571,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001075,6,3,1.75,6383.25,1068.72,5314.53,5.968150544067607,1063.875,356.24,825.1853400044945,305.92530951197875,0.0002626975378197305,0.0007898182092236669,0.027777777777777776,1,6,33,49,0.0,1,1,3,2.0,0.5,0,0,3.415550394729747e-07,1,0,0,0,1,0,legit
U001206,6,5,1.1666666666666667,99295.87,856.44,98439.43,115.80620218324313,16549.311666666665,171.288,18603.14648860009,120.24580215541829,0.0018239160937244363,0.0038240963047234005,0.0,1,6,56,31,0.0,1,1,5,1.2,0.8333333333333334,0,0,0.003556762582957494,1,0,0,0,1,0,legit
U000322,4,5,0.8333333333333334,10439.199999999999,4080.34,6358.859999999999,2.558032410923863,2609.8,816.068,2225.6066560041554,1073.0250316632878,0.0002100661495575385,0.0015246265319909904,0.0,1,6,33,49,0.0,1,1,5,0.8,1.25,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001254,6,5,1.1666666666666667,6086.099999999999,42958.26,-36872.16,0.14169471261842032,1014.3499999999999,8591.652,1774.4344016709474,15220.58505032497,0.000377384588730471,0.00252141574371963,0.01818181818181818,1,5,45,54,0.0,1,1,5,1.2,0.8333333333333334,0,0,2.183203307071731e-07,1,0,0,0,1,0,legit
U000313,5,6,0.8571428571428571,8709.47,2035.83,6673.639999999999,4.276483555328623,1741.8939999999998,339.30499999999995,1293.0537508178072,176.95123723312398,0.0003141203234701557,0.0032299003913282137,0.0,1,4,30,33,0.0,1,1,5,0.8333333333333334,1.2,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001090,4,5,0.8333333333333334,1468.49,10746.48,-9277.99,0.13672879595961102,367.1225,2149.296,559.9759391873458,1726.3913542832631,0.00015669917312075146,0.001967211804335831,0.0,1,5,48,29,0.0,1,1,4,0.8,1.25,0,0,2.4144598496933426e-07,1,0,0,0,1,0,legit
U000507,4,3,1.25,2302.75,1671.54,631.21,1.3773960562976073,575.6875,557.18,813.8378971691783,377.4011862726454,0.000744169162865114,0.00037985581228103314,0.0,1,6,36,31,0.0,1,1,3,1.3333333333333333,0.75,0,0,3.415550394729747e-07,1,0,0,0,1,0,legit
U000138,7,2,2.6666666666666665,5902.08,717.77,5184.3099999999995,8.21275234080443,843.1542857142858,358.885,1362.9591676082403,98.23500000000001,0.00027188741992816175,0.0007420582175763574,0.0,1,6,80,16,0.9333333333333333,1,1,2,3.5,0.2857142857142857,0,0,0.11446580341799266,1,0,0,1,2,1,legit
U001495,2,3,0.75,474.04999999999995,755.2,-281.1500000000001,0.6282068235916424,237.02499999999998,251.73333333333335,89.605,165.83389487342112,0.0001558948758989498,0.0004428201216480223,0.0,0,0,69,37,0.0,1,1,2,0.6666666666666666,1.5,0,0,0.0008794484229503675,0,0,0,0,0,0,legit
S002419,2,2,1.0,2803.5699999999997,2538.5,265.0699999999997,1.1043788147273084,1401.7849999999999,1269.25,944.6649999999998,1071.1100000000001,0.00021955632475109682,0.00016426635148780207,0.0,0,0,80,16,0.8666666666666667,1,1,2,1.0,1.0,1,1,0.9785245881021689,0,0,0,1,1,0,legit_by_fraud_acct
U001553,3,4,0.8,3957.4900000000002,30906.65,-26949.16,0.12807476466182321,1319.1633333333334,7726.6625,1472.3337310164734,7155.083007867118,0.0005163494524619047,0.00035996490589897394,0.0,1,6,20,38,0.0,1,1,3,0.75,1.3333333333333333,0,0,0.0012407584040850029,1,0,0,0,1,0,legit
U001196,3,8,0.4444444444444444,12791.66,54647.4,-41855.740000000005,0.23409029358590552,4263.886666666666,6830.925000000001,913.0110859616595,13786.796260203093,0.00027356181112699204,0.001651278237847829,0.0,1,5,55,48,0.0,1,1,3,0.375,2.6666666666666665,0,0,0.0010559998679369022,1,0,0,0,1,0,legit
U001466,4,2,1.6666666666666667,1603.74,4091.07,-2487.33,0.3921584919124062,400.935,2045.535,64.75750786588378,1871.7549999999999,0.00014725013419182993,0.0006489541843708889,0.0,1,6,55,48,0.0,1,1,2,2.0,0.5,0,0,2.6367163949912803e-07,1,0,0,0,1,0,legit
U001136,4,5,0.8333333333333334,4627.38,10638.6,-6011.22,0.43501447422835443,1156.8449999999998,2127.7200000000003,1464.8956843492304,1764.5607993265635,0.0001435837100444917,0.000747656257766267,0.0,1,5,55,48,0.0,1,1,4,0.8,1.25,0,0,2.4144598496933426e-07,1,0,0,0,1,0,legit
U000112,1,3,0.5,481.19,828.34,-347.15000000000003,0.5814141365423108,481.19,276.1133333333333,0.0,63.35096438799405,7.298970481339528e-05,4.9095910513976e-05,0.0,1,6,55,48,0.0,0,1,1,0.3333333333333333,3.0,0,0,0.012814444879631926,1,0,0,0,1,0,legit
U001093,3,7,0.5,1563.32,36994.25,-35430.93,0.04228434731485799,521.1066666666667,5284.892857142858,491.2161094218669,11765.679503298341,8.181550039485079e-05,0.001866774761546342,0.0,1,4,32,28,0.0,1,1,3,0.42857142857142855,2.3333333333333335,0,0,0.0022697527436970743,1,0,0,0,1,0,legit
S002468,2,2,1.0,2860.92,2373.12,487.8000000000002,1.2054656040975182,1430.46,1186.56,668.06,850.07,7.433903062837638e-05,2.188326858761166e-05,0.0,0,0,85,23,1.0,1,1,2,1.0,1.0,1,1,0.9794146835682934,0,0,0,1,1,0,legit_by_fraud_acct
U000801,6,2,2.3333333333333335,7040.74,802.1800000000001,6238.5599999999995,8.767324883587738,1173.4566666666665,401.09000000000003,1370.0471847430008,56.29999999999998,0.0005077840037059028,0.0003010139468875342,0.0,1,5,28,37,0.0,1,1,2,3.0,0.3333333333333333,0,0,3.63921038023433e-07,1,0,0,0,1,0,legit
U000210,8,5,1.5,8787.6,8407.58,380.02000000000044,1.0451943134274753,1098.4499999999998,1681.516,1364.2411271197625,1822.9747458656689,0.0005935696094435873,0.003187858014260032,0.0,1,5,2,48,0.0,1,1,5,1.6,0.625,0,0,2.4144598496933426e-07,1,0,0,0,1,0,legit
U000520,4,4,1.0,1096.21,33383.74,-32287.53,0.03286561464908818,274.0525,8345.935,53.012145483370126,10252.159117777339,0.00017446484744371247,0.002638388303360125,0.0,1,5,57,36,0.0,1,1,4,1.0,1.0,0,0,2.183203307071731e-07,1,0,0,0,1,0,legit
U001598,3,9,0.4,5793.0,13766.25,-7973.25,0.42085383791243713,1931.0,1529.5833333333333,2166.456482692417,1525.9968853543285,0.0003921783699293947,0.004049374218550511,0.0,1,6,42,52,0.0,1,1,3,0.3333333333333333,3.0,0,0,2.4144598496933426e-07,1,0,0,0,1,0,legit
U001837,7,9,0.8,5233.97,7366.2699999999995,-2132.2999999999993,0.7105712156606179,747.71,818.4744444444444,1507.1769112103975,1100.464969457215,0.00023704957034798916,0.00368082500344491,0.0,1,5,14,26,0.0,1,1,7,0.7777777777777778,1.2857142857142858,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001758,11,6,1.7142857142857142,8972.56,5077.7,3894.8599999999997,1.766900978596885,815.6872727272727,846.2833333333333,1337.2693310901811,1058.000002483722,0.000551606117367755,0.0042297779979578315,0.014705882352941176,1,4,74,59,0.0,1,1,6,1.8333333333333333,0.5454545454545454,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
S002502,3,1,2.0,11341.740000000002,9708.24,1633.5000000000018,1.16824179853418,3780.5800000000004,9708.24,4326.925567659637,0.0,0.00015917598340832489,8.159308198693786e-05,0.0,0,0,39,26,0.96,1,0,1,3.0,0.3333333333333333,1,1,0.9869685689664478,0,0,0,1,1,0,legit_by_fraud_acct
U000777,2,8,0.3333333333333333,677.16,10913.03,-10235.87,0.06213653435073936,338.58,1364.1287499999999,37.00999999999999,885.6263687136565,0.00010865852954971685,0.00033662080553256235,0.0,1,6,30,33,0.0,1,1,2,0.25,4.0,0,0,6.792680327965288e-07,1,0,0,0,1,0,legit
U001185,5,3,1.5,1292.42,590.13,702.2900000000001,2.1880466225703317,258.484,196.71,151.48829956138528,109.46008130821026,0.00018681566015609895,0.00097811066289228,0.0,1,6,19,11,0.0,1,1,3,1.6666666666666667,0.6,0,0,3.7767320914554145e-07,1,0,0,0,1,0,legit
U001854,2,4,0.6,726.98,3257.93,-2530.95,0.22338006646353253,363.49,814.4825,93.19,812.5295444589998,0.00011374544291015593,0.0006746157424058329,0.06666666666666667,1,6,21,28,0.0,1,1,2,0.5,2.0,0,0,0.001995970165194937,1,0,0,0,1,0,legit
U000602,1,3,0.5,224.04,5211.21,-4987.17,0.043175543579402974,224.04,1737.07,0.0,1445.5942398197358,7.606411714300979e-05,6.56903608542256e-05,0.0,1,6,36,31,0.0,0,1,1,0.3333333333333333,3.0,0,0,0.06670996362931672,1,0,0,0,1,0,legit
U001528,4,10,0.45454545454545453,1283.8700000000001,42677.560000000005,-41393.69,0.03010574864756449,320.96750000000003,4267.755999999999,161.33625140912997,10321.959786029201,0.00011015446677314507,0.0021917494021630956,0.01098901098901099,1,6,35,41,0.0,1,1,4,0.4,2.5,0,0,2.183203307071731e-07,1,0,0,0,1,0,legit
U001619,5,9,0.6,3426.92,51970.44,-48543.520000000004,0.06595776449526894,685.384,5774.493333333333,1007.1822416345512,14846.697492602336,0.00016057210120583337,0.0022063847136817626,0.0,1,6,48,29,0.0,1,1,5,0.5555555555555556,1.8,0,0,0.0011994161812932738,1,0,0,0,1,0,legit
F002134,3,1,2.0,1393.8600000000001,5052.51,-3658.65,0.27601805477776836,464.62000000000006,5052.51,186.03625256026493,0.0,0.00012134955559313483,0.0005347111655755632,0.0,0,0,8,35,0.4411764705882353,1,0,1,3.0,0.3333333333333333,1,1,0.9372202070557167,0,0,0,0,0,0,legit_by_fraud_acct
U001023,4,7,0.625,6252.86,64746.19,-58493.33,0.09658890215930606,1563.2150000000001,9249.455714285714,1288.626379376505,13205.430228838066,0.0004177355458726749,0.002115992579822444,0.0,1,5,10,37,0.0,1,1,4,0.5714285714285714,1.75,0,0,2.183203307071731e-07,1,0,0,0,1,0,legit
U001848,6,1,3.5,1527.68,155.12,1372.56,9.791698693312837,254.61333333333334,155.12,119.83662304246656,0.0,0.0002759176668739225,0.0003407573199347301,0.0,0,0,55,48,0.0,1,0,1,6.0,0.16666666666666666,0,0,0.0010796399736264152,0,0,0,0,0,0,legit
U001646,5,7,0.75,3038.45,4383.62,-1345.17,0.6932071650450894,607.6899999999999,626.2314285714285,672.531337292174,815.9500729899132,0.0002587046288306684,0.0013772375035749065,0.030303030303030304,1,5,64,26,0.0,1,1,5,0.7142857142857143,1.4,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001301,5,2,2.0,26125.1,2926.49,23198.61,8.924402816064275,5225.02,1463.245,9091.93832748111,153.245,0.00028932105699407677,0.0003917508670224979,0.0,1,6,41,34,0.0,1,1,2,2.5,0.4,0,0,0.0010817917013487895,1,0,0,0,1,0,legit
F002044,1,2,0.6666666666666666,178.18,3854.5,-3676.32,0.04647386849954611,178.18,1927.25,0.0,1451.9099999999999,7.368924753516339e-05,0.0004631634930803807,0.0,1,6,40,20,0.9473684210526315,0,1,1,0.5,2.0,1,1,0.9791029718802848,1,0,0,1,2,1,legit_by_fraud_acct
U000889,8,4,1.8,4513.41,4678.54,-165.1300000000001,0.9647123435209444,564.17625,1169.635,953.5533433156414,1614.62562828818,0.0002464770204066275,0.0013653666951821768,0.030303030303030304,1,6,33,49,0.0,1,1,4,2.0,0.5,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U000317,7,4,1.6,5554.0599999999995,1094.6,4459.459999999999,5.070335889010588,793.4371428571429,273.65,1054.383736742047,283.2305577616935,0.0002860387417361824,0.0012064786107787032,0.0,1,5,1,43,0.0,1,1,4,1.75,0.5714285714285714,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001330,2,5,0.5,16997.69,9958.039999999999,7039.65,1.7068602997879314,8498.845,1991.6079999999997,3814.155,1759.3063017610093,0.00041903243596754436,0.0016764650971635119,0.0,1,5,2,48,0.0,1,1,2,0.4,2.5,0,0,0.00556354735710923,1,0,0,0,1,0,legit
U000863,1,6,0.2857142857142857,132.15,3598.55,-3466.4,0.036990734952980234,132.15,599.7583333333333,0.0,634.689284832,7.018851723495097e-05,0.0001922039566781591,0.0,1,6,62,54,0.0,0,1,1,0.16666666666666666,6.0,0,0,0.0042548559301967045,1,0,0,0,1,0,legit
U000116,5,6,0.8571428571428571,6100.51,5357.79,742.7200000000003,1.1385984522625443,1220.102,892.965,1761.6277713342283,1494.7782872023752,0.0001753660195064365,0.002713446163081762,0.0,1,5,24,34,0.0,1,1,5,0.8333333333333334,1.2,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001568,8,7,1.125,2847.1,8579.86,-5732.76,0.3319131182655351,355.8875,1225.6942857142856,413.273190448824,1678.7287393982485,0.00014739153008307647,0.0035194437945037338,0.0,1,4,55,48,0.0,1,1,7,1.1428571428571428,0.875,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001751,3,2,1.3333333333333333,777.05,501.65999999999997,275.39,1.5478653563044602,259.01666666666665,250.82999999999998,60.59335570469386,22.629999999999995,0.00010982703654166905,0.0006569809224677269,0.0,1,5,9,29,0.0,1,1,2,1.5,0.6666666666666666,0,0,0.0013639779186758365,1,0,0,0,1,0,legit
U000580,3,7,0.5,2760.9799999999996,6166.37,-3405.3900000000003,0.4478375709581231,920.3266666666665,880.91,974.9763409551138,923.5836578861093,0.0002039078884123872,0.0014482091183017905,0.0,1,5,63,35,0.0,1,1,3,0.42857142857142855,2.3333333333333335,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001523,3,7,0.5,1008.9000000000001,2250.42,-1241.52,0.44856135239093553,336.3,321.48857142857145,19.534893566811835,266.76014183042366,0.00028987405580430125,0.0006715955940880146,0.0,1,5,27,19,0.0,1,1,3,0.42857142857142855,2.3333333333333335,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001472,4,7,0.625,29232.25,6032.9800000000005,23199.27,4.84477078147425,7308.0625,861.8542857142858,12228.527278951817,1081.2120224855748,0.00017008909453406125,0.001589170062153508,0.0,1,5,17,29,0.7142857142857143,1,1,3,0.5714285714285714,1.75,0,0,0.01596876855044655,1,0,0,1,2,1,legit
U001235,5,1,3.0,1251.34,182.54,1068.8,6.823253786640514,250.26799999999997,182.54,97.11885613000187,0.0,0.0001911323072756596,0.00026508762218777895,0.0,1,6,38,18,0.0,1,0,1,5.0,0.2,0,0,0.015476708719743156,1,0,0,0,1,0,legit
U000391,2,4,0.6,530.44,60149.55,-59619.11,0.008835164433242922,265.22,15037.387500000003,216.84,17382.133966930494,0.0001705759781508504,0.0016338987816248247,0.0,1,6,60,33,0.0,1,1,2,0.5,2.0,0,0,0.0021673423053674575,1,0,0,0,1,0,legit
U001231,5,1,3.0,7495.629999999999,464.67,7030.959999999999,16.09858912964116,1499.126,464.67,1519.29101165774,0.0,0.0003136860657388525,0.0003017999581864164,0.06666666666666667,1,6,59,43,0.0,1,0,1,5.0,0.2,0,0,4.6608008307518925e-07,1,0,0,0,1,0,legit
U000584,4,3,1.25,4421.84,3044.34,1377.5,1.4523304458615458,1105.46,1014.7800000000001,1099.2158417253636,1188.9427356269098,0.00018726449553682777,0.0009112259535345998,0.0,0,0,43,41,0.0,1,1,3,1.3333333333333333,0.75,0,0,0.008680392869485484,0,0,0,0,0,0,legit
U001541,9,3,2.5,19936.44,887.5400000000001,19048.899999999998,22.43842708262993,2215.16,295.8466666666667,2872.7836215033285,153.27645966973824,0.0007126560602711677,0.0016566497813402916,0.0,1,6,43,41,0.0,1,1,3,3.0,0.3333333333333333,0,0,3.415550394729747e-07,1,0,0,0,1,0,legit
U001299,4,8,0.5555555555555556,1779.2,5289.26,-3510.0600000000004,0.33650520012248925,444.8,661.1575,287.99583443168063,918.6943751698658,0.00016431791689734037,0.004116993092962136,0.015151515151515152,1,5,41,34,0.0,1,1,4,0.5,2.0,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001112,4,7,0.625,5808.05,42609.07,-36801.02,0.13633044958621285,1452.0125,6087.01,1894.4900132934854,13995.892818088761,0.0005704329960583587,0.0025010025708433947,0.0,1,4,50,33,0.0,1,1,4,0.5714285714285714,1.75,0,0,2.183203307071731e-07,1,0,0,0,1,0,legit
U000651,6,5,1.1666666666666667,5335.69,2904.09,2431.5999999999995,1.8370136553428635,889.2816666666668,580.818,1320.4974090270764,604.0030224229015,0.00021388349005050297,0.002547585099368611,0.01818181818181818,1,6,13,64,0.0,1,1,5,1.2,0.8333333333333334,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
L002344,2,3,0.75,27651.48,26402.43,1249.0499999999993,1.0473063537578262,13825.74,8800.81,13237.97,12201.525686765572,0.00046361104357853494,0.004621584071157566,0.0,1,4,12,5,0.75,2,2,2,0.6666666666666666,1.5,1,1,0.962085925263321,1,0,0,1,2,1,circular_loop
U001609,6,2,2.3333333333333335,991.17,3251.77,-2260.6,0.3050231033857297,165.19500000000002,1625.885,89.43383639130475,210.85500000000002,0.0001366760445135374,0.0019497287356285294,0.0,1,6,36,31,0.0,1,1,2,3.0,0.3333333333333333,0,0,0.002337961716156412,1,0,0,0,1,0,legit
U001154,5,4,1.2,3157.2599999999998,4060.32,-903.0600000000004,0.7776437217456392,631.452,1015.0799999999999,647.0027849213633,644.7159410546633,0.00036884848144251375,0.002571544059871539,0.0,1,4,32,28,0.0,1,1,3,1.25,0.8,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001982,3,5,0.6666666666666666,2278.62,41776.08,-39497.46,0.05456628371346202,759.54,8355.216,562.3303040621824,14363.885491263984,0.00018523495350301422,0.0011389557733295645,0.0,1,5,29,33,0.0,1,1,3,0.6,1.6666666666666667,0,0,2.183203307071731e-07,1,0,0,0,1,0,legit
F002132,2,2,1.0,427.51,6449.29,-6021.78,0.06643267201939758,213.755,3224.645,137.485,2558.975,8.928505794749558e-05,0.000328840242984627,0.0,0,0,8,35,0.4411764705882353,1,1,2,1.0,1.0,1,1,0.8766254576387901,0,0,0,0,0,0,legit_by_fraud_acct
U001585,4,4,1.0,33192.62,947.15,32245.47,35.00882771713337,8298.155,236.78749999999997,14022.220362094049,172.73561913731052,0.0003772475840088164,0.0007720463198832482,0.0,1,5,62,54,0.0,1,1,4,1.0,1.0,0,0,1.7990615243333162e-07,1,0,0,0,1,0,legit
U000341,4,6,0.7142857142857143,13040.130000000001,6744.03,6296.100000000001,1.9334428460659183,3260.0325000000003,1124.005,1994.0146929044304,1361.8141778861266,0.000943248583697133,0.0008599943731675316,0.0,1,6,74,59,0.0,1,1,4,0.6666666666666666,1.5,0,0,2.665622203493319e-07,1,0,0,0,1,0,legit
U001735,2,5,0.5,1832.05,56777.73,-54945.68,0.032284096526991705,916.025,11355.545999999998,393.975,19184.85110214161,0.00021327921252566078,0.00021742129143306172,0.0,1,2,44,41,0.0,1,1,2,0.4,2.5,0,0,0.001960007570263068,1,0,0,0,1,0,legit
U000993,4,3,1.25,15327.32,8821.93,6505.389999999999,1.7373276224564855,3831.83,2940.6433333333334,4127.540204498317,338.1627214161188,0.001088304749049233,0.0008655595551648524,0.0,1,5,38,18,0.0,1,1,3,1.3333333333333333,0.75,0,0,0.007295062190828609,1,0,0,0,1,0,legit
S002481,3,2,1.3333333333333333,6469.85,5397.49,1072.3600000000006,1.1986407310192295,2156.616666666667,2698.745,2255.6725781066325,2555.085,0.00011179858346222157,0.0009400916463782928,0.0,0,0,86,18,0.9411764705882353,1,1,2,1.5,0.6666666666666666,1,1,0.9763212969869314,0,0,0,1,1,0,legit_by_fraud_acct
